CustomerID,Last_Purchase_Date,First_Purchase_Date,Total_Orders,Days_Since_Last_Purchase,Churned
15214,2011-12-08 12:07:00,2011-04-11 09:46:00,8,1,False
15215,2011-10-24 11:41:00,2011-09-04 12:24:00,3,46,False
15216,2011-09-13 11:41:00,2011-09-13 11:41:00,1,87,False
15218,2011-11-29 11:48:00,2011-01-25 11:20:00,11,10,False
15219,2011-06-16 16:57:00,2011-06-16 16:57:00,1,175,True
15220,2011-10-19 12:39:00,2011-03-04 10:24:00,6,51,False
15221,2010-12-08 13:08:00,2010-12-08 13:08:00,1,365,True
15222,2011-01-25 08:03:00,2011-01-25 08:03:00,1,318,True
15223,2011-04-28 11:31:00,2011-04-04 12:17:00,2,225,True
15224,2010-12-16 15:02:00,2010-12-12 12:34:00,2,357,True
15225,2011-04-19 14:51:00,2011-04-19 14:51:00,1,233,True
15226,2011-02-02 11:41:00,2011-02-02 11:41:00,1,310,True
15227,2011-11-03 11:59:00,2011-01-26 15:31:00,5,36,False
15228,2011-10-04 13:56:00,2011-02-18 09:04:00,4,65,False
15230,2011-04-14 14:39:00,2011-04-13 11:04:00,2,238,True
15232,2011-08-18 16:27:00,2011-07-22 12:21:00,2,112,True
15234,2011-03-08 08:53:00,2011-03-08 08:53:00,1,276,True
15235,2011-05-06 09:44:00,2010-12-01 17:22:00,12,217,True
15236,2011-02-14 10:52:00,2011-02-14 10:52:00,1,298,True
15237,2011-12-08 09:46:00,2011-04-26 15:04:00,4,1,False
15238,2011-11-10 14:28:00,2011-06-08 16:00:00,3,28,False
15239,2011-11-29 14:14:00,2011-09-22 09:53:00,2,9,False
15240,2011-10-26 09:50:00,2011-02-01 08:23:00,5,44,False
15241,2011-10-04 09:05:00,2011-03-01 11:02:00,8,66,False
15243,2011-09-26 14:12:00,2011-09-26 14:12:00,1,73,False
15244,2011-10-05 13:19:00,2011-04-05 15:12:00,2,64,False
15245,2011-07-28 18:56:00,2011-03-23 13:42:00,3,133,True
15246,2011-04-15 14:45:00,2010-12-16 09:46:00,2,237,True
15247,2011-08-09 12:52:00,2011-08-09 12:52:00,1,121,True
15249,2011-11-08 11:45:00,2011-03-28 12:49:00,13,31,False
15251,2011-11-30 15:02:00,2011-04-12 10:38:00,11,8,False
15252,2011-11-03 13:30:00,2011-06-09 14:15:00,2,35,False
15253,2011-11-23 16:22:00,2011-06-23 12:19:00,5,15,False
15254,2011-08-04 15:04:00,2011-08-04 15:04:00,1,126,True
15255,2011-10-04 12:43:00,2011-10-04 12:43:00,1,66,False
15256,2011-07-14 11:47:00,2011-07-14 11:47:00,1,148,True
15257,2011-03-01 12:58:00,2011-03-01 12:58:00,1,282,True
15258,2011-06-24 12:30:00,2011-05-06 14:16:00,2,168,True
15260,2011-08-31 13:55:00,2010-12-02 12:09:00,7,99,True
15261,2011-07-27 15:20:00,2011-07-27 15:20:00,1,134,True
15262,2011-01-20 12:16:00,2011-01-20 12:16:00,1,323,True
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,106,True
15264,2011-10-06 13:49:00,2011-10-06 13:49:00,1,63,False
15265,2011-07-11 14:46:00,2011-04-18 12:16:00,2,150,True
15266,2011-01-05 13:40:00,2011-01-05 13:40:00,1,337,True
15267,2011-11-17 15:59:00,2011-06-10 10:24:00,5,21,False
15269,2011-11-16 09:32:00,2011-11-16 09:32:00,1,23,False
15270,2011-11-24 09:24:00,2011-02-02 13:25:00,7,15,False
15271,2011-12-02 14:11:00,2010-12-09 13:47:00,15,6,False
15272,2011-10-13 12:59:00,2011-09-14 16:36:00,2,56,False
15274,2011-12-05 16:57:00,2011-11-21 14:17:00,2,3,False
15275,2011-11-02 11:20:00,2011-11-02 11:20:00,1,37,False
15276,2011-10-04 16:39:00,2011-10-04 16:39:00,1,65,False
15277,2011-10-24 10:08:00,2011-10-24 10:08:00,1,46,False
15279,2010-12-20 10:48:00,2010-12-20 10:48:00,1,354,True
15280,2011-06-20 17:14:00,2011-06-20 17:14:00,1,171,True
15281,2011-10-12 09:10:00,2011-01-10 15:51:00,9,58,False
15286,2011-10-21 11:08:00,2011-10-21 11:08:00,1,49,False
15287,2011-11-17 15:34:00,2011-09-30 12:30:00,2,21,False
15288,2011-10-27 16:58:00,2010-12-09 13:59:00,5,42,False
15289,2011-11-10 13:49:00,2011-04-04 12:44:00,3,28,False
15290,2011-12-05 11:39:00,2010-12-15 16:03:00,18,4,False
15291,2011-11-14 11:02:00,2010-12-01 09:32:00,15,25,False
15292,2011-05-22 15:00:00,2011-05-22 15:00:00,1,200,True
15296,2011-10-20 11:47:00,2011-01-17 11:57:00,6,50,False
15297,2011-11-29 16:32:00,2011-10-07 09:42:00,3,9,False
15298,2011-12-07 17:17:00,2010-12-08 13:55:00,12,1,False
15299,2011-10-03 14:19:00,2010-12-02 16:48:00,7,66,False
15300,2011-10-06 17:08:00,2011-10-06 17:08:00,1,63,False
15301,2011-10-20 09:57:00,2010-12-06 12:21:00,12,50,False
15303,2011-02-22 13:59:00,2011-02-22 13:59:00,1,289,True
15304,2011-10-10 10:23:00,2010-12-06 11:42:00,8,60,False
15306,2011-10-06 12:56:00,2011-07-14 15:22:00,3,63,False
15307,2011-09-05 11:38:00,2011-09-05 11:38:00,1,95,True
15308,2011-03-10 13:08:00,2011-03-10 13:08:00,1,273,True
15311,2011-12-09 12:00:00,2010-12-01 09:41:00,91,0,False
15312,2011-09-25 13:10:00,2010-12-20 12:51:00,4,74,False
15313,2011-08-21 16:02:00,2011-08-21 16:02:00,1,109,True
15314,2011-05-24 14:39:00,2011-05-24 14:39:00,1,198,True
15315,2011-10-06 12:51:00,2011-08-15 15:17:00,2,63,False
15316,2011-01-17 11:34:00,2011-01-17 11:34:00,1,326,True
15318,2011-12-06 11:30:00,2011-12-06 11:30:00,1,3,False
15319,2011-03-01 12:48:00,2011-03-01 12:48:00,1,283,True
15320,2011-10-26 13:27:00,2011-10-26 13:27:00,1,43,False
15321,2011-09-30 09:40:00,2011-02-21 11:10:00,3,70,False
15322,2011-09-15 09:34:00,2011-09-15 09:34:00,1,85,False
15325,2011-08-28 11:55:00,2011-08-28 11:55:00,1,103,True
15326,2011-01-10 11:38:00,2011-01-10 11:38:00,1,333,True
15327,2011-10-18 11:55:00,2011-10-18 11:55:00,1,52,False
15329,2011-10-31 15:36:00,2011-06-21 10:37:00,3,38,False
15330,2011-11-07 17:50:00,2011-10-10 12:30:00,2,31,False
15332,2010-12-08 14:43:00,2010-12-05 12:00:00,4,365,True
15333,2011-05-15 13:27:00,2011-05-15 13:27:00,1,207,True
15334,2011-07-06 11:22:00,2011-06-19 13:51:00,3,156,True
15335,2011-10-17 12:50:00,2011-10-17 12:50:00,1,53,False
15339,2011-10-04 12:51:00,2011-01-25 13:15:00,2,65,False
15341,2011-09-20 09:40:00,2011-09-20 09:40:00,1,80,False
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,1,129,True
15343,2011-09-13 13:55:00,2011-09-13 13:55:00,1,86,False
15344,2011-12-09 10:45:00,2011-09-26 14:48:00,3,0,False
15345,2011-10-25 11:28:00,2011-10-25 11:28:00,1,45,False
15346,2011-01-11 11:18:00,2011-01-11 11:18:00,1,332,True
15347,2010-12-08 15:25:00,2010-12-08 15:25:00,1,365,True
15348,2011-09-28 13:17:00,2011-09-28 13:17:00,1,71,False
15349,2011-07-04 16:06:00,2011-06-05 15:46:00,2,157,True
15350,2010-12-01 13:33:00,2010-12-01 13:33:00,1,372,True
15351,2011-11-27 12:52:00,2010-12-05 11:49:00,7,11,False
15353,2011-03-30 12:15:00,2010-12-07 11:49:00,2,254,True
15355,2011-11-10 13:44:00,2011-10-17 15:22:00,2,28,False
15356,2011-11-08 13:11:00,2010-12-06 14:05:00,10,30,False
15358,2011-12-05 09:04:00,2010-12-09 10:04:00,22,4,False
15360,2011-10-31 09:35:00,2011-10-31 09:35:00,1,39,False
15361,2010-12-13 09:52:00,2010-12-13 09:52:00,1,361,True
15363,2010-12-02 12:28:00,2010-12-02 12:28:00,1,372,True
15364,2011-09-05 09:46:00,2011-03-30 13:39:00,2,95,True
15365,2011-11-14 08:29:00,2011-01-28 13:08:00,7,25,False
15366,2011-09-25 15:01:00,2010-12-16 15:59:00,2,74,False
15367,2011-10-13 14:13:00,2011-03-09 13:53:00,4,56,False
15368,2011-11-18 14:42:00,2011-11-18 14:42:00,1,20,False
15370,2011-10-30 10:58:00,2011-01-11 11:32:00,7,40,False
15372,2011-07-25 16:39:00,2011-07-25 16:39:00,1,136,True
15373,2011-12-01 15:05:00,2010-12-03 14:40:00,12,7,False
15374,2011-08-03 09:59:00,2011-08-03 09:59:00,1,128,True
15376,2011-10-30 15:04:00,2011-05-01 13:45:00,3,39,False
15379,2011-06-23 13:13:00,2010-12-16 13:02:00,7,168,True
15380,2011-12-01 12:13:00,2010-12-09 15:01:00,5,8,False
15381,2011-05-10 11:55:00,2011-03-16 13:44:00,2,213,True
15382,2011-11-25 10:58:00,2011-02-17 12:01:00,6,14,False
15384,2011-06-23 10:57:00,2010-12-15 11:34:00,2,169,True
15385,2011-10-30 15:11:00,2011-10-30 15:11:00,1,39,False
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,1,185,True
15388,2011-03-14 13:53:00,2011-03-14 13:53:00,1,269,True
15389,2011-06-20 16:18:00,2011-06-20 16:18:00,1,171,True
15392,2011-12-05 11:01:00,2010-12-14 15:50:00,4,4,False
15393,2011-11-23 16:48:00,2011-03-03 16:58:00,2,15,False
15394,2011-11-30 11:49:00,2010-12-16 12:46:00,4,9,False
15395,2011-01-18 12:40:00,2011-01-18 12:40:00,1,325,True
15396,2011-08-19 10:56:00,2011-08-19 10:56:00,1,112,True
15397,2011-02-23 09:25:00,2011-02-23 09:25:00,1,289,True
15398,2011-11-23 16:47:00,2011-09-22 14:56:00,2,15,False
15399,2011-12-08 13:04:00,2011-09-21 15:57:00,3,0,False
15400,2011-09-08 13:57:00,2011-03-06 11:27:00,5,91,True
15402,2011-07-14 12:17:00,2011-05-27 13:32:00,2,148,True
15405,2011-06-03 14:44:00,2011-06-03 14:44:00,1,188,True
15406,2011-11-08 13:22:00,2011-02-11 16:19:00,2,30,False
15407,2011-11-06 11:55:00,2011-02-07 13:18:00,4,33,False
15408,2011-03-20 15:02:00,2011-03-20 15:02:00,1,263,True
15410,2011-09-16 14:47:00,2011-03-23 10:15:00,8,83,False
15411,2011-11-13 15:19:00,2011-06-10 12:30:00,4,25,False
15412,2011-06-21 15:24:00,2011-06-21 15:24:00,1,170,True
15414,2011-11-30 09:50:00,2011-04-11 13:45:00,3,9,False
15415,2011-01-30 14:13:00,2011-01-30 14:13:00,1,312,True
15416,2011-10-06 09:38:00,2011-03-02 08:41:00,4,64,False
15417,2011-09-15 15:26:00,2011-09-15 15:26:00,1,84,False
15419,2011-11-15 09:23:00,2011-11-15 09:23:00,1,24,False
15421,2011-10-12 09:20:00,2011-02-02 14:36:00,4,58,False
15422,2011-01-20 16:17:00,2011-01-20 14:17:00,2,322,True
15423,2011-11-01 14:01:00,2011-11-01 14:01:00,1,37,False
15424,2011-03-30 13:02:00,2011-03-30 13:00:00,2,253,True
15426,2011-11-20 15:36:00,2010-12-05 13:55:00,5,18,False
15427,2011-11-06 14:29:00,2011-10-23 14:47:00,3,32,False
15428,2011-11-24 16:54:00,2011-11-24 16:54:00,1,14,False
15429,2011-11-13 12:28:00,2011-09-25 13:42:00,2,26,False
15432,2011-11-16 16:30:00,2011-11-16 16:30:00,1,22,False
15433,2011-05-10 10:45:00,2011-03-17 14:12:00,2,213,True
15434,2011-12-01 13:33:00,2011-05-23 14:18:00,5,7,False
15435,2011-11-17 16:39:00,2011-11-17 16:39:00,1,21,False
15436,2011-11-27 16:05:00,2011-04-19 16:52:00,3,11,False
15437,2011-03-22 13:11:00,2011-03-22 13:11:00,1,261,True
15438,2011-07-31 14:19:00,2011-07-31 14:19:00,1,130,True
15440,2011-10-16 12:16:00,2011-05-15 11:30:00,3,54,False
15442,2011-04-05 12:24:00,2011-04-05 12:24:00,1,248,True
15443,2011-12-08 10:40:00,2011-01-23 13:25:00,7,1,False
15444,2011-11-30 17:37:00,2011-10-30 16:12:00,2,8,False
15445,2011-03-20 15:06:00,2011-03-20 15:06:00,1,263,True
15447,2011-01-13 11:26:00,2011-01-13 11:26:00,1,330,True
15448,2011-01-31 10:42:00,2011-01-31 10:42:00,1,312,True
15449,2011-11-13 15:02:00,2011-03-23 10:43:00,3,25,False
15450,2011-11-09 17:11:00,2011-11-09 17:11:00,1,29,False
15452,2011-11-10 12:13:00,2011-03-20 15:21:00,3,29,False
15453,2011-12-08 10:59:00,2011-06-05 12:37:00,7,1,False
15454,2010-12-12 14:21:00,2010-12-12 14:21:00,1,361,True
15456,2011-03-01 13:51:00,2010-12-15 15:34:00,3,282,True
15457,2011-03-22 15:31:00,2011-03-22 15:31:00,1,261,True
15458,2011-11-14 13:08:00,2011-11-14 13:08:00,1,24,False
15460,2010-12-20 16:08:00,2010-12-20 16:08:00,1,353,True
15462,2011-09-06 13:11:00,2011-06-05 15:36:00,3,93,True
15463,2011-11-10 12:57:00,2011-11-10 12:57:00,1,28,False
15464,2011-01-05 15:56:00,2011-01-05 15:56:00,1,337,True
15465,2011-11-20 10:11:00,2010-12-05 10:12:00,18,19,False
15466,2011-09-15 14:08:00,2011-09-15 14:08:00,1,84,False
15467,2011-11-30 14:17:00,2011-07-10 14:42:00,3,8,False
15468,2011-10-19 13:49:00,2011-10-19 13:38:00,2,50,False
15469,2011-10-20 16:21:00,2011-08-11 16:54:00,2,49,False
15471,2011-12-07 14:12:00,2011-12-07 14:12:00,1,1,False
15472,2011-08-18 15:17:00,2011-08-18 15:17:00,1,112,True
15473,2011-11-25 15:15:00,2011-10-10 11:12:00,7,13,False
15475,2011-09-23 15:20:00,2011-09-23 15:20:00,1,76,False
15478,2011-10-30 14:19:00,2011-10-14 11:09:00,2,39,False
15480,2011-08-15 14:32:00,2011-08-15 14:32:00,1,115,True
15482,2011-11-24 10:46:00,2010-12-16 10:08:00,12,15,False
15483,2011-07-01 13:07:00,2011-03-18 12:26:00,4,160,True
15484,2011-12-08 15:03:00,2011-09-22 13:31:00,4,0,False
15485,2011-11-09 14:31:00,2010-12-01 13:23:00,3,29,False
15488,2011-09-08 10:11:00,2011-09-08 10:11:00,1,92,True
15489,2011-11-17 08:53:00,2011-05-12 12:54:00,3,22,False
15491,2011-09-05 15:56:00,2011-04-18 10:04:00,6,94,True
15492,2011-11-11 14:53:00,2011-09-26 14:02:00,2,27,False
15493,2011-11-07 12:04:00,2011-03-14 11:44:00,5,32,False
15494,2011-11-18 14:51:00,2011-08-10 15:29:00,2,20,False
15497,2011-11-22 11:51:00,2011-01-24 10:01:00,2,17,False
15498,2011-12-07 12:48:00,2010-12-08 12:29:00,27,2,False
15500,2011-12-01 13:47:00,2011-09-19 13:47:00,4,7,False
15502,2011-11-24 12:48:00,2010-12-05 15:40:00,12,15,False
15503,2010-12-12 10:57:00,2010-12-12 10:57:00,1,362,True
15504,2011-09-19 13:45:00,2011-09-19 13:45:00,1,80,False
15505,2011-10-18 07:56:00,2011-07-07 13:33:00,5,52,False
15506,2011-11-17 12:11:00,2011-07-24 11:45:00,3,22,False
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,1,171,True
15508,2011-06-03 15:43:00,2011-04-18 15:31:00,6,188,True
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,330,True
15511,2011-11-28 09:43:00,2011-09-15 15:05:00,5,11,False
15512,2011-07-07 10:20:00,2010-12-15 12:01:00,2,155,True
15513,2011-11-06 14:36:00,2010-12-01 11:22:00,19,32,False
15514,2011-11-27 14:40:00,2010-12-10 13:50:00,11,11,False
15516,2011-10-26 10:51:00,2011-10-24 11:33:00,3,44,False
15517,2011-04-20 14:02:00,2011-04-20 14:02:00,1,232,True
15518,2011-10-06 13:05:00,2011-01-11 12:55:00,8,63,False
15520,2011-12-08 10:58:00,2011-12-08 10:58:00,1,1,False
15521,2011-10-30 13:42:00,2011-03-30 09:15:00,8,39,False
15522,2011-11-07 11:26:00,2011-09-13 12:26:00,2,32,False
15523,2011-09-16 16:29:00,2011-09-16 16:29:00,1,83,False
15524,2011-11-15 12:09:00,2011-11-15 12:09:00,1,24,False
15525,2011-12-07 14:43:00,2010-12-01 13:17:00,3,1,False
15526,2011-11-06 15:04:00,2011-11-06 15:01:00,2,32,False
15527,2011-11-21 12:17:00,2010-12-20 14:15:00,8,18,False
15528,2011-03-30 16:14:00,2011-03-30 16:14:00,1,253,True
15529,2011-11-17 11:29:00,2010-12-08 12:24:00,11,22,False
15530,2011-11-18 12:25:00,2011-04-07 11:16:00,4,21,False
15531,2011-12-01 18:43:00,2011-11-09 17:47:00,2,7,False
15532,2011-11-14 14:51:00,2010-12-16 16:45:00,4,24,False
15533,2011-11-20 15:35:00,2011-09-11 15:41:00,3,18,False
15535,2011-06-19 16:02:00,2011-01-16 12:35:00,4,172,True
15537,2011-06-29 13:10:00,2011-06-29 13:10:00,1,162,True
15539,2011-12-02 13:36:00,2011-12-02 13:36:00,1,6,False
15540,2011-11-28 13:51:00,2011-11-28 13:51:00,1,10,False
15541,2011-08-17 14:58:00,2011-08-17 14:58:00,1,113,True
15543,2011-02-24 15:26:00,2011-02-24 15:26:00,1,287,True
15544,2011-11-30 16:43:00,2010-12-02 12:47:00,9,8,False
15545,2011-10-16 13:24:00,2010-12-03 17:28:00,2,53,False
15547,2011-12-02 12:52:00,2010-12-12 13:26:00,14,6,False
15549,2011-09-23 16:22:00,2011-01-27 15:38:00,3,76,False
15550,2011-12-05 15:38:00,2011-02-11 12:49:00,4,3,False
15551,2011-11-03 12:37:00,2011-11-03 12:37:00,1,36,False
15552,2011-05-06 14:47:00,2011-05-06 14:47:00,1,216,True
15553,2011-10-10 14:02:00,2011-10-10 14:02:00,1,59,False
15554,2011-03-07 09:00:00,2011-03-07 09:00:00,1,277,True
15555,2011-11-27 16:19:00,2010-12-05 14:45:00,16,11,False
15556,2011-11-15 16:08:00,2011-11-15 16:08:00,1,23,False
15557,2011-11-11 12:46:00,2011-11-11 12:46:00,1,28,False
15561,2011-11-28 11:07:00,2011-05-08 11:38:00,4,11,False
15562,2010-12-23 09:55:00,2010-12-23 09:55:00,1,351,True
15563,2011-11-17 14:50:00,2010-12-16 11:27:00,4,21,False
15565,2011-10-20 14:33:00,2011-09-30 10:44:00,2,49,False
15567,2011-11-21 10:48:00,2011-11-21 10:48:00,1,18,False
15568,2011-12-07 11:27:00,2011-09-27 14:37:00,3,2,False
15569,2011-08-28 10:15:00,2011-01-11 13:26:00,5,103,True
15570,2011-12-02 14:47:00,2010-12-05 12:57:00,12,6,False
15571,2011-11-28 10:02:00,2011-09-22 13:15:00,4,11,False
15572,2011-12-05 10:09:00,2011-03-06 14:44:00,7,4,False
15573,2011-11-08 11:38:00,2011-09-15 12:16:00,2,31,False
15574,2011-06-15 12:01:00,2010-12-02 15:46:00,4,177,True
15576,2011-11-02 12:03:00,2011-11-02 12:03:00,1,37,False
15577,2011-07-11 17:03:00,2011-02-07 13:32:00,3,150,True
15578,2011-06-30 13:03:00,2011-06-30 13:03:00,1,161,True
15579,2011-10-02 12:45:00,2011-01-30 12:09:00,2,68,False
15581,2011-08-11 09:38:00,2010-12-08 14:38:00,13,120,True
15582,2011-11-15 09:55:00,2011-05-03 13:36:00,3,24,False
15584,2011-11-16 10:55:00,2011-06-30 16:39:00,4,23,False
15585,2011-06-16 08:38:00,2011-06-16 08:38:00,1,176,True
15587,2011-10-20 13:37:00,2010-12-23 09:59:00,4,49,False
15589,2011-03-29 09:54:00,2011-02-02 10:46:00,3,255,True
15592,2011-10-24 08:59:00,2011-10-24 08:59:00,1,46,False
15593,2011-09-30 11:46:00,2011-09-30 11:46:00,1,70,False
15594,2011-11-24 08:53:00,2011-04-19 10:08:00,5,15,False
15596,2011-08-31 10:55:00,2010-12-09 16:10:00,5,100,True
15597,2011-11-04 13:26:00,2011-11-04 13:26:00,1,34,False
15598,2011-10-17 16:04:00,2011-10-17 16:04:00,1,52,False
15599,2011-11-13 11:44:00,2011-05-19 13:05:00,2,26,False
15601,2011-11-28 15:15:00,2010-12-02 10:39:00,14,10,False
15602,2011-12-01 14:14:00,2010-12-06 15:35:00,9,7,False
15603,2011-09-22 10:04:00,2011-09-22 10:04:00,1,78,False
15604,2011-10-18 14:47:00,2011-10-18 14:47:00,1,51,False
15605,2011-11-03 14:17:00,2010-12-01 13:38:00,5,35,False
15606,2011-10-09 15:47:00,2011-01-19 12:07:00,9,60,False
15607,2011-01-07 12:44:00,2011-01-07 12:44:00,1,336,True
15608,2011-11-11 13:20:00,2011-08-11 09:56:00,4,27,False
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,1,183,True
15610,2011-10-19 10:36:00,2011-10-19 10:36:00,1,51,False
15611,2011-11-30 12:36:00,2011-01-09 11:32:00,13,9,False
15612,2011-11-03 14:52:00,2011-10-09 12:49:00,2,35,False
15615,2011-11-29 14:42:00,2010-12-15 16:21:00,23,9,False
15618,2011-11-07 08:34:00,2011-07-26 10:13:00,4,32,False
15619,2011-11-29 08:14:00,2011-11-29 08:14:00,1,10,False
15620,2011-10-14 12:41:00,2010-12-16 14:34:00,3,56,False
15621,2011-12-05 14:01:00,2011-11-18 11:49:00,4,3,False
15622,2011-10-27 16:44:00,2011-03-02 13:42:00,9,42,False
15623,2011-07-21 17:26:00,2011-07-21 17:26:00,1,140,True
15624,2011-08-15 11:38:00,2011-03-28 13:32:00,4,116,True
15625,2011-08-28 10:21:00,2011-04-18 14:01:00,4,103,True
15626,2011-09-26 10:03:00,2011-01-14 10:10:00,2,74,False
15628,2011-12-05 10:24:00,2010-12-08 09:51:00,9,4,False
15630,2011-10-25 15:36:00,2011-05-19 10:16:00,2,44,False
15632,2011-11-24 09:51:00,2011-03-10 08:29:00,8,15,False
15634,2011-11-22 16:28:00,2011-11-22 16:28:00,1,16,False
15636,2011-09-11 11:17:00,2011-03-02 14:50:00,2,89,False
15637,2011-10-18 08:28:00,2011-10-18 08:28:00,1,52,False
15639,2011-07-28 14:30:00,2011-07-28 14:30:00,1,133,True
15640,2011-12-05 14:35:00,2010-12-02 15:40:00,15,3,False
15641,2011-08-26 14:04:00,2010-12-15 14:45:00,4,104,True
15643,2011-06-01 07:38:00,2011-03-02 14:34:00,3,191,True
15644,2011-06-26 14:54:00,2011-03-23 15:37:00,4,165,True
15645,2011-11-21 11:55:00,2011-11-21 11:55:00,1,18,False
15646,2011-07-05 09:53:00,2010-12-02 16:59:00,3,157,True
15648,2011-05-19 15:53:00,2011-03-17 18:59:00,2,203,True
15649,2011-01-07 13:34:00,2010-12-07 10:06:00,2,335,True
15651,2011-11-03 08:41:00,2011-03-24 08:56:00,3,36,False
15652,2011-09-09 14:22:00,2011-09-09 14:22:00,1,90,False
15653,2011-09-08 10:49:00,2011-08-16 09:50:00,2,92,True
15654,2011-11-30 13:08:00,2011-11-13 15:15:00,2,8,False
15655,2011-04-10 15:25:00,2011-04-10 15:25:00,1,242,True
15656,2011-10-25 14:56:00,2011-02-28 15:32:00,4,44,False
15657,2011-11-17 12:19:00,2011-11-17 12:19:00,1,22,False
15658,2011-06-02 15:22:00,2010-12-02 10:53:00,5,189,True
15659,2011-10-27 09:23:00,2011-10-27 09:23:00,1,43,False
15660,2011-11-14 16:58:00,2010-12-09 09:49:00,9,24,False
15661,2011-01-26 13:56:00,2011-01-05 12:32:00,2,316,True
15663,2011-08-25 15:50:00,2011-08-25 15:50:00,1,105,True
15664,2011-10-20 10:57:00,2011-10-20 10:57:00,1,50,False
15665,2011-06-24 14:57:00,2011-04-10 15:09:00,2,167,True
15667,2011-10-31 10:56:00,2011-10-31 10:56:00,1,39,False
15668,2011-05-06 10:39:00,2011-05-06 10:39:00,1,217,True
15669,2011-10-30 16:03:00,2011-03-21 09:13:00,4,39,False
15670,2011-02-16 10:50:00,2011-02-16 10:50:00,1,296,True
15671,2011-11-21 12:43:00,2011-03-14 09:37:00,7,18,False
15673,2011-09-12 16:12:00,2011-01-16 16:25:00,4,87,False
15674,2011-09-27 15:17:00,2011-03-30 09:19:00,5,72,False
15675,2011-09-19 13:48:00,2011-03-04 14:21:00,3,80,False
15676,2011-11-21 12:40:00,2011-03-01 10:19:00,3,18,False
15677,2011-10-21 15:36:00,2011-10-21 15:36:00,1,48,False
15678,2011-10-18 09:25:00,2011-10-18 09:25:00,1,52,False
15679,2011-11-15 16:19:00,2011-06-10 08:24:00,4,23,False
15680,2011-11-30 13:46:00,2010-12-08 14:43:00,3,8,False
15681,2011-11-14 16:30:00,2011-03-04 13:46:00,5,24,False
15683,2011-08-14 12:56:00,2011-08-14 12:56:00,1,116,True
15687,2011-12-01 08:33:00,2011-01-13 15:13:00,9,8,False
15689,2011-08-12 09:37:00,2010-12-13 09:57:00,2,119,True
15690,2011-12-05 15:59:00,2011-08-31 11:40:00,2,3,False
15691,2011-04-01 15:13:00,2011-04-01 15:13:00,1,251,True
15692,2011-11-11 14:12:00,2011-11-11 14:12:00,1,27,False
15694,2011-12-09 09:44:00,2010-12-02 07:49:00,14,0,False
15695,2011-03-18 08:32:00,2011-03-18 08:31:00,2,266,True
15696,2011-11-06 14:02:00,2011-01-17 11:24:00,8,32,False
15699,2011-11-22 08:26:00,2011-11-22 08:26:00,1,17,False
15700,2011-06-20 16:53:00,2011-06-19 15:36:00,2,171,True
15701,2011-12-07 14:39:00,2011-08-21 12:36:00,4,1,False
15703,2011-03-20 10:51:00,2011-03-20 10:51:00,1,264,True
15704,2011-07-22 13:35:00,2011-05-08 12:42:00,4,139,True
15705,2011-05-22 15:37:00,2011-05-22 15:37:00,1,200,True
15706,2011-10-07 10:09:00,2011-08-15 14:32:00,4,63,False
15707,2011-11-04 14:35:00,2011-09-14 14:19:00,4,34,False
15708,2011-10-30 10:54:00,2010-12-05 11:12:00,7,40,False
15709,2011-03-01 10:38:00,2011-03-01 10:38:00,1,283,True
15712,2011-11-30 14:09:00,2011-02-25 11:32:00,5,8,False
15713,2011-07-19 13:34:00,2010-12-08 15:16:00,2,142,True
15714,2011-11-28 11:26:00,2011-09-23 11:25:00,2,11,False
15716,2011-07-17 11:59:00,2010-12-05 12:26:00,4,145,True
15717,2011-04-19 13:21:00,2011-04-19 13:21:00,1,233,True
15719,2011-11-07 12:29:00,2011-01-06 12:31:00,13,32,False
15720,2011-11-15 14:48:00,2011-11-15 14:48:00,1,23,False
15721,2011-11-28 12:14:00,2011-11-28 12:14:00,1,11,False
15722,2011-11-04 11:43:00,2011-02-22 12:24:00,5,35,False
15723,2010-12-10 11:12:00,2010-12-10 11:12:00,1,364,True
15724,2011-05-22 14:40:00,2011-02-28 10:40:00,2,200,True
15725,2011-11-24 14:51:00,2011-11-24 14:51:00,1,14,False
15727,2011-11-23 12:36:00,2010-12-15 15:47:00,7,16,False
15729,2011-05-11 12:36:00,2011-05-11 12:36:00,1,212,True
15730,2011-10-05 12:31:00,2011-05-17 12:43:00,3,65,False
15732,2011-05-11 14:24:00,2010-12-02 15:00:00,2,211,True
15733,2011-03-02 09:05:00,2011-03-02 09:05:00,1,282,True
15734,2011-08-17 10:50:00,2011-05-23 14:59:00,2,114,True
15737,2011-11-25 11:21:00,2011-04-11 10:01:00,8,14,False
15738,2011-11-21 08:26:00,2010-12-02 12:50:00,16,18,False
15739,2011-10-04 13:42:00,2011-10-04 13:42:00,1,65,False
15740,2011-10-21 14:29:00,2011-10-21 14:29:00,1,48,False
15743,2011-11-23 17:19:00,2011-06-08 10:14:00,4,15,False
15744,2011-09-23 09:52:00,2011-09-23 09:52:00,1,77,False
15745,2011-11-20 13:45:00,2011-04-17 13:04:00,4,18,False
